user_id,msisdn,risk_score,high_risk
z7VI4h2VVp/UHL8oGP7TLQ==,0udLlFl6cM9o2eq9rGhWBw==,0.26,0
dtllJ/eRIOMah1NTm241Dg==,RT2ZIOlGhlV3rV04+mDdMQ==,0.35,1
tRbBEi7jY7QMygGFT9GtFA==,gEBcD/eETVenmOl4GEFwyQ==,0.26,0
kCNBRYY3ZiEauvblIl0rfw==,Wvicq3s5BTSajunftVFRLA==,0.26,0
XJnBaRmEHoYytEnK+yYIqA==,R+a5XLQX/Ol955N8s4gHpA==,0.26,0
HNrvrGmy43ktfO3f+wmZkg==,HkMGfwdfeP9/t6EOWc1Esg==,0.35,1
4NUblXK8ij5FGtVF/oWAUg==,C6iZpb4yFCtoVADZpB0fyA==,0.26,0
XJUiuR9lDlIVDe067znwZg==,IGUhKCIWZhsAc5D8jPTQPQ==,0.26,0
oLk9o5QWX8Vna8ElzRJ1TA==,B3JkKfs7eVkO1DljwvKd/g==,0.26,0
yYnooHkCh59XBd+jM+aWlg==,TOkGJMYExJimlhHpjpVFFA==,0.26,0
mbKFH0/xUbvPoWfduAoG2w==,BYRaQH+gCHJKFmX5syvCXg==,0.26,0
4SFXTrsKXnQrZNgd5OgJVA==,B8xiTflvJEoqtjJnFNTqhw==,0.305,1
p8pDkWwj8LZ3AV3bgI0Uzw==,Q0oegXK7+s0tSbCdFyrQMQ==,0.26,0
frKvddjK71OngInkVw/1mQ==,E/jRARBs6eS+RhEe/lzmSQ==,0.35,1
kYiN4eDDOh/FGDFts8jGFA==,07zYLOx29p5faAfypvHY5A==,0.26,0
Mm7arHuxmpztnhokQa1BFQ==,nlSS18aHin5K0xW/lDfFsw==,0.26,0
wZT+C4mjWYWLTUrol6aZLQ==,6p3NGK5IwD6ctkeEtRCV6A==,0.35,1
tHBS8CWi9AS0mlRi1jaC7A==,0gHURFKiZjvXWaqwxkubqw==,0.26,0
sad946digt/+m1u0PZmXwg==,/H57vbn6sBtSpeqrTRRuxQ==,0.26,0
QjMOrWY8oMonYa9Kkkmx0w==,bp+L5/9suJYUSA1xg1526Q==,0.26,0
rd35DVhgYg2huHgeucWBdA==,FYnvCgNjA1exdaZP92LeBw==,0.26,0
QnS/l7Q5IaBeeAOITFl4PQ==,bzoXD3FuMb0nPZOhGnEC3Q==,0.26,0
YgDqTgq451z284WdYbxipw==,iXCtblzkUBlj37gqEryI1w==,0.26,0
3U+6RQcswNidK4rISzdC1Q==,sxGx+quR0uEQPGq2W9cNHA==,0.44999999999999996,1
kj1bqfBPyW4DpPbwHRvLwQ==,FBqGdP7M6U+LLKzYD5MTzQ==,0.305,1
uK6OMigxW7aZ184HxiaRtg==,7GBxMOig3FHzR+Fk1ZZrEQ==,0.35,1
syt7naiD4efaua3UFbyKQg==,BuB9wZK8i3i+wHMknw/iCw==,0.35,1
w9e7rklraqfXlJyQVztCHw==,IIjY4+UyL574PXHzDB/tnQ==,0.35,1
SYxkxtyKy6Z8DuBdDcf6zg==,uNeBRu94IyZ+E93YuYKEBQ==,0.26,0
dbl1M0EDoWYgMGp4tKh+5Q==,bRPBy4IQparQvSvFKcvEdQ==,0.26,0
UXEcsghJ+V9MrrUARwRbaA==,VI0ciN1CFgv52wM1AKzXog==,0.35,1
shA+EJP1ispxKZbl3aA1dQ==,Ld/HBSjM8kCpud2bWTj1Ww==,0.35,1
n+4f1nqNzr7X9QPEGRzHOQ==,3CBcYX9NymmR5pl091pBvA==,0.36,1
66pMm8Gfbl+vKVSA9fkidg==,Yk6PNWBMHpdcNx1+3nb9GA==,0.26,0
ehlTQlgxJsx0AC4gb8ONVA==,k3lKoGSufx3jexFQGJPSmA==,0.305,1
E90Hniu3kzpf6bpvBKLvfQ==,50P0iCxsAJln77H5xRyx4g==,0.6600000000000001,1
SGUBlgRKVNaIuSzMANSo4A==,/e2hzX1GGnj1h09kpLGYWQ==,0.26,0
lXD6o7bmGuMraT9HAunwWA==,/dtaRayvpDNkKef7XAg/hw==,0.26,0
5ROnjumlM/fAG85f5hG6kA==,coiI/LCardMRtHLo3xyFSQ==,0.35,1
gKiIvFshHXMJPUKD4sNhwg==,qzTz3oI8GXZj08ntBk4F0A==,0.305,1
J8VMGbMhohnbOKoeRcxVjA==,JEFmZz6BOcXhH7Unt/93Pw==,0.26,0
MRpzGiyiXggGXcLjHpREIw==,pNUevg4sSP26x52YknIu/Q==,0.26,0
R+mg+KbeGe5avf/xodgfqQ==,OkwQPQLVGq1bO0A6RKeM0A==,0.305,1
R9Z8tBBU4ujutJRENfloiQ==,Jiw2VCK87k3z5XIUv4vNMQ==,0.26,0
qG7VI8Cph69MC9Heme04jg==,o7UibCQ1Xrzwskmvey7eSw==,0.305,1
gzEiquJ3dlinD58KicfETg==,ijqIHADT0fuWBELnYakl4A==,0.305,1
TsegVB5r2d1JagZaAgsgVw==,NFJKp4E7PSeml3y9sRRe/Q==,0.26,0
7WLTq41Dh9+nbFpkz3yG1w==,A89dc2WSOFoC3j7JEqr+VQ==,0.26,0
z/mc0rIEHUlHcXuSXuyBSQ==,p2t+w+JddS//KLGMmsM68g==,0.26,0
ZKYza8oCN2RLI/NENjvULw==,E7Zym/q5QiVFzZP/K91OiQ==,0.26,0
/0LP2Oe0f6XyLRm6UgNQYQ==,vGG4V0Tw+IIdvWm4hjTNhg==,0.26,0
038fsn8gph8gMV6Dz9JXuQ==,8MiN8OOk/JWuP0SYaweZEA==,0.305,1
cd0dtWOCp4MokQqQnpVqbg==,pabssksTbkkWfWKYecgCPw==,0.26,0
kGxqXyC0SpzBt5uUuCGatA==,pERtyhEEhXL80UQrgiE67w==,0.26,0
md593lT06uW7DoYUydzfzw==,JpEUSvVokelAiTLfWrrVnQ==,0.35,1
mwdvSy5q9jN5RLrKeRifMQ==,WCk1fjSS/fI3pgACA22s2g==,0.36,1
8y58tL31e5D0LDo1KhYKNg==,HYdbmjVW4F6RboflvwdlIA==,0.26,0
Ab4IzWE5ZK1KjIm7VkA9bA==,Sm48r/mCjlUeXJ1wxiRHpg==,0.305,1
0aQyyH99PEPlTwmv8Jy3rQ==,sv3iJjd/+Dq/gKgXdOhXgA==,0.26,0
K/NULqpPlU0tenLhdQ+xUQ==,IqjdbU3Ij/gSkjVJOC4PKg==,0.35,1
/fbpqPhwgaTBeoQlXqkMFw==,G1iPAd4HwpipFIGlWsCQ5w==,0.305,1
baQM+4SwgNbKTWeNytKIbA==,ZuzL6rVyVR44QPUzWdCu/w==,0.26,0
YUFNNkdVQFIUqmVGD03KbA==,SRNqLcQwhkRRGBCltkAlOw==,0.26,0
TFeOWHBot5xZ9SV81VEcVw==,WFx5Z+5nkxfKeH5XPWVDwA==,0.305,1
1mKlmkVgzMcvKmuIlVG0qw==,HKQUs/Y9cEcHyfEp29XMZw==,0.35,1
b4ae8qiArbnoZuZ6ipMnrw==,a6DRfQQDC3OBi3gupB10YA==,0.26,0
gjQz/+qjCDjxrV9PAbdn/A==,NOPif//R0JTZbJcbUWieKQ==,0.26,0
fXHUSgcsuHI1stvGpeuFhw==,kb9vGUPw4IrgqKo1WS9VMQ==,0.26,0
4bqsRz4+O6GewOI9tm//zw==,pXLVxKfbGPOgQ0zoiPqCyg==,0.305,1
7LzbBUMfiEDjkJR42xJQrg==,KlQ+ypNw9QAs5K+XbSX1QA==,0.305,1
cOQGHXqXCHrlD7+mu+mYTQ==,g1zdwIFCM14CgUxKtNMICQ==,0.26,0
tZYg9CmtSno+w0pHyCV1Iw==,N08EFlfG7evOiHfPJ8M7Dw==,0.35,1
B5xzip58zhgDfRgKPK0vqA==,9iA3nPv4L1sdvoIkR2c5yA==,0.26,0
AnCv+7fDfPyAh8+CuEd5gg==,DUHEHd5FgIGt2gNSMlqRHA==,0.26,0
p0WJ+5bI1Vgu9F2H064HYA==,UykXv5EgNC4uwldzWyXizw==,0.405,1
P/shh2PzUXC0ZPrrvzwt1w==,AnZvtjk3f/hio2Isk5hosQ==,0.26,0
LyF8QokOhwC0+fen3vt6Pw==,O0/IxfN0h27POMDhA1NcJA==,0.35,1
amiIO/BeGfFxDLhS4gMMew==,ojBtNssazmvbr9rqeSFgFQ==,0.35,1
9dUD3mWFHTa9HmDcKZCjxQ==,+bOKDWWbe6+2Epx8+om3Yw==,0.26,0
Tg57ZlATI5dGB5ZeMIVldw==,NVAh6LdmKNYCPLMTW9vopg==,0.305,1
0D82CZY3j7gsmuTLQf/8PA==,aao9cwJDDlDqJEhFJUWIpQ==,0.35,1
mAU0noHJEAXJOur4OmVVKw==,Ke9mnmhFeDxUe+8KOiVd3Q==,0.26,0
iEHLayP0ILQ4t2w05NFuTA==,WY03wYFwMaFLSa3AGVar2A==,0.26,0
Xrgby1ehmWBtsqHWsK30uw==,YugoFX09ph7g8mpzFJydtg==,0.26,0
A6uFrlPv4E3r7WMPSiE9tQ==,8NPH8sFTPN5DSXBUcgzENQ==,0.35,1
yreol7CoX1FZ+XRnkziuaw==,d3Yr5yyuCFVHK1TL7K7Kqw==,0.26,0
Xv0ZZIHD1bZe6k0+mlGgqw==,/iWoTCzXALy1IoojLC8pyw==,0.305,1
lcPHsUBHU9RopSrDdiDpTw==,2A/MHxuQ0v+3MbmydrJZmA==,0.35,1
Zf0IJpZEpSpGEHfwT+h49g==,rXxdYmjxla0hBqmbFbC2dA==,0.305,1
k8peiCVr3huwKo2RF8XKGQ==,9CeMkDueeXCtlgcJ4qvqcg==,0.305,1
V/oyMwISCpJMFs0kWuQGsg==,ADDRQZ0Kdxr9O4JI/ddZXg==,0.35,1
5c3lX/J9wB+EygilkILWJQ==,S34yN798KL7IXtjMSxWAhw==,0.26,0
Q6WSSSMwcxNQ65CO/em36A==,hUbg9VF9ViW8o5Uhp6PG0g==,0.305,1
1iab4YSAteX7qsIHHHwZfQ==,UIGdLq9TDwEHPWjRDAqSOw==,0.26,0
zLrgkZk3bz9JLM4PDstQIw==,BWUZwy5XpSlJW8IHMXt+yA==,0.305,1
S6L8yVyGzvksQ5OVH23RaQ==,p8oKhW3NOo2bzHwud82JRQ==,0.305,1
0EVJXFXuKrFST9dVtAIL+w==,EyDZerl23P8hJhtsOuS0tA==,0.26,0
fPNiPmTpU5M6AoUMOWih9g==,VAKV6meMTMHIrnohRq1aQg==,0.35,1
2ULSnyV4w8q8GZIudvxaXg==,S8CzL7EUZdIJc3eaTxf4ow==,0.26,0
CzFo5t9avzy/nwku6mvCsw==,hZpvcJn1j+exibtdQIaCrA==,0.26,0
vnj91+EG0R7ZUiJcHWsxOA==,tMI24e0RcjPjPD7dpyxmsg==,0.305,1
V845N4wD8m794Zm7PKO6yA==,sYa4X78/jJoFG67a0u4k7A==,0.26,0
IQ1hCtqhBpL+wwExfVE92w==,jwhwMw7WLZJQDtSWAURGVQ==,0.26,0
XF1k/VcJ3+D9dZyowWIApA==,9efjZ1+N+wpt4wuIOa3aHQ==,0.26,0
wX+QPW+vsXxYzPikzWdO3w==,rPwc7cNpHUfmu1WCkcNSJQ==,0.26,0
RU1zRmBZ3nzhOSzcMJdLyg==,xaFJMcdZZeASI1+bIXU7uA==,0.26,0
N9roJ3nboe0sq9MevlQ3BA==,jO33Sc4CjfEN3Ujefok6mQ==,0.26,0
98s0OBiwlB1TcZrS6I027A==,SFYLNggX2bo7QA9MJFImXQ==,0.26,0
euP5u9UDarToH4NszpcYmg==,w89l5gEMolzBBy/FHSMFZg==,0.26,0
b0WZQ0sQBzX7KF+oPq9ODA==,PdzV62aW2GMSHwWXuVH2LQ==,0.36,1
ZwcnYFGD9Qm0p43+4s1LvQ==,JPAM8KT39CY9Z4xmlLr2HQ==,0.26,0
cYknogU0CHEPn3dtYhbG7Q==,QcDuXpNwy26Wq/x4nwzw1w==,0.26,0
BKeGIxFsyLNgoQHpyh8foQ==,WzvnnXJC4THjy5kDnr4HcA==,0.26,0
F9ts47jl9OKZzjJjFbBHmA==,c7yci0ZKLeQOvAeRipAY7g==,0.35,1
7ujwZv2w9aen5du75Cd1Vg==,VBHhhEvmkuC0k2EHS8O0rg==,0.35,1
usQBIcMFT8OA1uMLpwNCBQ==,f3qzOFrYRsdnDLGW0UfM0w==,0.26,0
Gi5bBiaI07paj1fcapgO5A==,CCOlcWUiDP/tmC2TsmEjTw==,0.26,0
DpGiQ9R8aRSOSotjTWhBtw==,crx78CcS4lhXpWt9e9L2hA==,0.26,0
ZYO/0WLYUBTosPIQ0foTsg==,u6D5T1NOkU9tTgBc+PRp1A==,0.35,1
+i/QBaKIPfaHB0hPkbNQKg==,udyO8TGjJPBQyse+OZwg2g==,0.305,1
ycxXSmlRYxSDsvpx06ZPFA==,oC/tRfBjXt+Z2x3KJYxBOg==,0.35,1
Ulrr+FlipioJokI4RowoqA==,YkkpdT4wxfDWYZAg9LRanQ==,0.35,1
UkFWDzKOMT10dK0M/+IuRw==,ZekgwHMKqsR4U7RMlZqd7A==,0.35,1
3xoxv56LQ4OM/jT5b6xGKQ==,smn6p/iySrDXC24STTQX0w==,0.26,0
t2tNM6vpqDlDCiAbuCBh2Q==,7/mx1QTIWRxB+Uzy281LCA==,0.26,0
pXFNYrYk970mAJvZUujjlg==,pKPBCJhwOfM6kBSZYf6G6Q==,0.35,1
KdRC4uq/4wDck62IBctt2Q==,fHQ4KNwhREHJfT9K/0jvRQ==,0.26,0
SlCmS+uYaW7N1pLuVOjtxQ==,ZBKw7+m1btCquVrkMhuqWA==,0.26,0
2wGuEmR36alk62IcQbBMaw==,+DPni1CI1gfzNPfuy8ZtaQ==,0.35,1
u2iZt4kDgnVBaQQTB9q+uA==,Qmxac59bjhLpCtvxrWtqJA==,0.36,1
B4I5SyaYyMCLGIvDbVXj5w==,+aPdoV4htuFiD2A2b9r4hg==,0.35,1
F2LB1/2x+iZP3p38X9ORpQ==,98kLfyr0ivYWjtOrgzDi3w==,0.26,0
PK84L0zBulo5yZS1BX8/nA==,ThcEZUV06yetlJ9tM1B1wQ==,0.305,1
NUFkzTlUTze1+sALU40JAg==,um0ZHXXppL6UgOJB9d0kkQ==,0.26,0
XufQzYDkGLi0hhtcdLGiXQ==,2lXIH3+jHJTjkuiiuAZxlA==,0.305,1
GQ4WPut/PFy+zjeO2oytlw==,Kx/s1hhaRXmeubU5E79G7Q==,0.305,1
SGBmo93nL0plSEfc513B+A==,1N4kBy8ju6nE1Sr8Ou8rag==,0.35,1
5GrhzG4FMLW1MlMELUWAHA==,5/HQgELFx/W8LdxIi/706g==,0.305,1
Uv9DJ0ZUONLHLyr3dNj6Bg==,5KLtKTmiQH6OzXNi2RMMsg==,0.26,0
HYLuD3oTDtJIfq/lp05NGA==,rHxeGRT6K8w8q4Da7qCfwg==,0.305,1
jNRjGLgDrMzjenhVDXlcWw==,8ejwOSi8ZLJR6lUapdLMvw==,0.26,0
gDgU33KZG+u89NC/n4I5Cw==,EwZdA2z+v0Keb3b80Bxapg==,0.305,1
GFPifF5kNE6is9e2VmDkvw==,nKSGxxp6GLllKYlN1WVU5g==,0.26,0
AaDDMpOqvN8ZaqUw/1ehqQ==,+PxYXxfFTCq5VrlDUUQuUg==,0.35,1
nMJJCvRD91gZlACRVcG41A==,q+XJRPAHUw1PzlgHZYV1Og==,0.26,0
cgOFuHx2UtETjqjvOtZbRA==,WLX9u9L6GzHBLtys5byBRA==,0.26,0
mKY7xQ1V7YqyBNxKfsZ2xw==,CWqysReKKENpVU0cVeue3g==,0.26,0
D8Bg7GcUY7MlJWnGc6XS1Q==,MCppnKMHQUTUgEFPQeBsOQ==,0.35,1
S9+sf7wQ52frOAsS6G5Z6A==,s90dyGj1GM97q8iPLjQnGw==,0.26,0
U+Oa4xwofOtEZSjJflkz5g==,XV5GQI0tlBwRwj4ad/y0yw==,0.305,1
iajfl6HbTlhy1Ce7yGpThQ==,KicWMA1uMEoXqmPrM0GYxA==,0.26,0
G5iIjvAlTBK2sCVVGt2+lA==,3m7RkORhtbelv9rK16QdAQ==,0.26,0
WurE0taUoEHd+8oh+c4G9Q==,b1vDHk6prxGIKQzwT7xEtA==,0.26,0
R5fIru76cf6gm8nxdQ6EVA==,cSrt+igLZlsRiOENPqKn2Q==,0.26,0
wvW7tAfcKI7z0qhZuIc9OQ==,exxVRARP21H3xftVTHsTFw==,0.26,0
l/R0IcarGP4aKnYJSvSFjA==,YFpVB5LfobAoVvnG47eZzg==,0.35,1
1UWGhBhXW6T6h97RUVLq1w==,+F7qoyqUzahoPmXUMu/XLg==,0.305,1
sqRbEKaUrEgM/prJbDnP4Q==,mpN16yfLAT2fqyCaavVywg==,0.26,0
iW1sS4qDC6wfWMAPoLD5HA==,4r8VGgOFdLKULzvcvXQxIQ==,0.26,0
+dMJVisqmj7dDj8hFK+KpA==,PMTn68zX3BXxmDUPqgKpeg==,0.26,0
wcPgBdMri6NV4bvePs2IFg==,StPWYejqV7ESklfv7iuGJg==,0.26,0
WIfnyFFO5eMjesC5t8FrJg==,e2PDxZvZgc9R34mDHZcS9Q==,0.305,1
dqdjbRzpNsC5LcG0H2rMmg==,ZGCJqq8+GJLuDTtK7fmVWw==,0.26,0
zEprcVJ3AlAZTK6rg3uPPg==,9jMai9A7SOrTY/3OGAXF1g==,0.26,0
FQ9PFIBz2rrsvn5eQkmGEQ==,15CkUpxRUgGbq6AgBFE5mQ==,0.26,0
bISJuA0quhrDx60XOF/k7Q==,IG1xktPMDPp2ddzZxPLWeg==,0.26,0
1DMZCqm8vEfn2jTozieFzA==,LP2yb3L6j8afw96/812bZw==,0.26,0
i2RDWlm2WiPbgQzWjcgoxQ==,9IDGDMPV+85aNvBb05Vhfg==,0.26,0
QJq9FEZZMLLqKqf7bhy6sw==,xEj4MtZHkY/H8XrN8LtgcQ==,0.26,0
WZPDJWjQUjrWd6tlneKb2Q==,6rCAtTDr47m799Vs+ozHcA==,0.26,0
xnp+DX71unt5o3vzPuuH5A==,v95ZuwIIU99iCZ6w9TebKQ==,0.26,0
V5h7P7KkrT/KfRUtZ0qtKA==,pzxwwubXW4/pac+obLB4/A==,0.26,0
PRkMHTjSkP+YfIs/IkZTJg==,4T/FAKm9eErxdympdo3JGQ==,0.305,1
FJpSbmX0P0H936J3T7JXRA==,aURPfWMXDyLI5zCOqn4KEA==,0.26,0
xk3X7Af5v6eu8g7ARPWrjA==,D2LkyYAHPhCO92UQTjiSoA==,0.26,0
6KW02X8siCdX4MpCe9R2eQ==,n24Ws7RlwzlicuAfvR1n9Q==,0.26,0
1X+VfCB3nP8aCXUHDOTkSg==,EkUl/TrZTGE4cjp0W4GU3A==,0.26,0
idILxq08lfPYb4tKqBvnnw==,ubHfJ+wvGcEOaEKKIvt1nQ==,0.305,1
q4NW9Z+Ji7JU6hi4grOBag==,/beBFEOqse5eAyG3gHf6ag==,0.26,0
rIer6rcTaOO6dnyzb7MiQg==,L2qqDveC6Hsef4WekGaN2Q==,0.26,0
lu+C2BQln9P8dRgV9b2+bw==,S/WLLcr9zsW4foBKdPNdwg==,0.26,0
Q2vzF+iTADijbyk3ZA8qPg==,07CALGgpaE5IVVag1MUCcw==,0.26,0
qXgb73eTsWvx9qYp8d5YOg==,GA3lr1yNX/1bkI4t5GPqQg==,0.26,0
MMQyvWKy6J5dsHZL9mKeNw==,DjzxUwb6FKnufTL/GP+Vpw==,0.26,0
I8fO5SD8I5EKebJRjczuYg==,3MWNB8DteBEbOa+0htl0Ew==,0.26,0
xenxPD+OjKoPggRkqoxTKw==,YQJeARClNes+Hddsyw5Ueg==,0.26,0
o6IGdK/F3GBtWn2rLZwfQA==,n1rjZCKmOgjnjx3vu6MPog==,0.26,0
qxTD7YSsF5qd+XOrY29myA==,bku6aILinL0Abv5AxrSjyg==,0.26,0
NpexDaTj3NZOEAkgOdfm+g==,ROj83ZwrZ5HW/LfZUJJHvQ==,0.26,0
Tvo68VHJ/wONJEqCzjPEsA==,F2Eo783pwmeWEHGdl1oe8A==,0.26,0
O5Uq6OrJ5c9mkVyi0nylZw==,fY+u3qsGpI/xdTUw36JjSg==,0.26,0
Ih2chYgCjiI7PFRx6dyUZA==,vcrjKMR6NQUAJZM6eCWTjQ==,0.26,0
knMrPicFhmsldim7f6KCzQ==,gEBxSpLmNUztNvbJjaJOog==,0.26,0
Yd9C5HzAgMGqNQ+KHth+Dg==,LY/4o6ayE0XdgRv7PBpoKg==,0.26,0
0QwtKbjaCpjxlAY7K/vbdA==,pk30PgCkNMdbFAHtyX/AGg==,0.26,0
J7LnhiH9R4RU+/8pS+ktsg==,R0RQmb5zSnLWwrl7ciGacg==,0.26,0
kGEcgsK4Kz6r3CBR4ZsKJw==,5wUJDrIbaAtpKFN+40FAKQ==,0.26,0
WF9oFZ2zDm/tpuXwOuwUAg==,MDZFmXQBQrBZ2e3kgukfiQ==,0.26,0
YVBpe9wPGgNICT5wBiob2A==,5mjzSvYOsOav3cOev6lYUQ==,0.36,1
HJ5/DirHB/sFrLB8d00uZA==,JrtHKEqGwc2LbaPbWxKvAw==,0.26,0
/7tBiXKBIFMcYXZNNJ5Q3A==,8OvTF6s7QtLv/JVaUgFbdQ==,0.26,0
sgB45G/O+R/tYsFYHfgHVg==,bUVTtjnl9SXuyW2/hGQxjg==,0.26,0
zrFlMa71hmsKnKKzRfOyJw==,+yFx6ty5TxkPQzbdmBvKng==,0.26,0
ogGydjnpciqQ6TTjeJgj3Q==,8182ylg1nqzETEslQU8P1A==,0.26,0
hS0q2igVF3wv5nxmSrjsbA==,3QcFn8f+piIAKVjCFomjBQ==,0.26,0
CeTATmQQWl+j2CMbyrXY+w==,V4C4lh7UsACHr5R+PnMZtQ==,0.26,0
Y5DlJR/llRO0/CstXVM+Wg==,ZNGXWGxZiHlQRD8VeYzBNQ==,0.26,0
T9X4pEH2V/kN4f1bVZsnxQ==,iQzmHlQaogYzuNNx123Sng==,0.35,1
AcXsvdmDb/3SuAqlmve9Nw==,IwyDjErwG209ji1r1h4IRA==,0.26,0
x7/aLocqnoZno+AaByV+Cg==,tfLmW0KvRw904TqOL7E6jw==,0.305,1
FnIizAxnxsuUs3/m2U63CQ==,pbV3gxds7VT2pGboFfNsLQ==,0.35,1
Z6p1pjLjnjCKeSWf9ilwVA==,QlnE3AJbE9taBgZED+hk5g==,0.26,0
nHOXQUyWSiu2mgREDbQvBA==,VgcY1d7ms37u56gTPOO3sA==,0.26,0
2D7CASmQTJXdTvgQ32ww+A==,pQa8HXTOV3QsWR0cBNs1og==,0.305,1
BmXygk2f/xVNMtYKeSep4Q==,HLmT7v6qjw0p8US6kBjZ1A==,0.44999999999999996,1
q05jUzS6wHAfTAkkg3msAA==,jcsoZ+KnZQnbnfyAQj3l5g==,0.305,1
ribzx0fWBbrWRCGjiVND2Q==,u3ZfMo3Mrz6MONjmwPfWcA==,0.305,1
8fFLwlxRCxzYr77mDW2sww==,ZRJh/JeOhltlAmECzAMQUA==,0.35,1
NhG74JOJxAuWw9AufIq3wA==,SYBM+OH5Wm6NBT2JOuTnMA==,0.35,1
p9Woj6PLaqhZFdyfIM4UdQ==,WdmGy7JszwFsOePyEU9efQ==,0.305,1
8ARF1fZhHbO8ruj2vyzxVQ==,183S86hu8JXwag5HLMqr1Q==,0.26,0
oP17vnNN4jxF2c7qz7M8ng==,+H+ohqP5HcYnF2UohDpSRw==,0.35,1
+/A13F5/OzPunpJ45XwrOA==,VP1O8vy4GbBEjtSvR9ZTpg==,0.26,0
FpcnhA9IplMeB3nik9OtXg==,smeD8yqdlp3dHI91XzR7AA==,0.305,1
pgzHOkDKtMPDDrMnA6wqsQ==,OhkjR680THisEFKrxJzW1g==,0.35,1
sDIidBFBPwK5iy2LMje5XQ==,oeLr9BmflKBLktwtEBaWUg==,0.35,1
ThUHZ//PXuQx+aoYqeIcPg==,GASv0TGV50HWVYJ4IFWK3g==,0.36,1
YvzLS/dpSd/4joarGaIVgw==,pUmLFcnnwMbz8tdIpwwNWA==,0.26,0
JomIW1q3YSaubF4XiHcY3A==,wZBwKdAMhTonq5PFLhMtOA==,0.35,1
TYclSTEWtAoIEopZFjOfJA==,Z+cqsYDrHkux7T0dWBQPAw==,0.26,0
FTv15QHAL8wi2z/eqQ30eA==,MWHPv5g5MhgJ1uExDwngEQ==,0.35,1
ZBBglaAzQBzh75WQkHv04w==,KH1TlWDWry1ktkdxySJtwQ==,0.35,1
Jl5JOQfpvrEcT4xk44MtLA==,fOfwZPOVFR3W9W8bpOJPNQ==,0.305,1
XaULl2j9OOwc9Tj11IDuXw==,5GQzpKXZSNrnM8TWVSBONQ==,0.35,1
UJrqDent3gaeBbRrft2rcA==,+Sqp5EfBagoYLkZQmGkj7A==,0.35,1
eLfys7V5flDXChoS3OJpVg==,FKt0R/9S94ZnyHa8gdnPMw==,0.305,1
JN5jgMyHBp55DjyfI+jYRg==,ImPZqQK3ViASiz5pxy4c0w==,0.26,0
xGQV6jfvUUzo4JsPzeDXsg==,oevEQsCgPvxdIkAO+gvwnQ==,0.35,1
Jle41NPcqgDH1Rvz2SF3OQ==,8tUx/V5jVcZe2fYGNT45bA==,0.35,1
cwWwkeveAMlnGF3zXXrTPA==,1mTDP47QfB3QwybuHuKoyA==,0.35,1
nbOQW0FVtJuUI/lIlzhHZQ==,hy8i7FVMkLYy7sXdXbOSnA==,0.305,1
homnofRpLn11JjphY2o0Fw==,MNQF0mUD74odDqOHtXJUVA==,0.35,1
dvTnwGgMn+MoT+8+KrH6Mw==,O2O9clqz98dqyDuP94M3gA==,0.35,1
HtRHmabtX5DlMAa1188qDw==,Y7BkhxsOx/wo2s/hFo4Wrw==,0.35,1
1Rex0V+ZnlzwjOA6TSnlSw==,KawHsrxfHU4QlliUV2B9cg==,0.26,0
gJvzXuqo8fCQZhUWKx+Vhw==,DXW6PaVEyj+DryW1o87voQ==,0.305,1
ELrWVL4ZBxfW1r95yT6qRw==,ERRDqSVLgRQydDGjjYmJew==,0.35,1
VtXQBpYyUmgGBlFXvqfCVQ==,bZ80i3jVG1AKt2x+iaPLlQ==,0.305,1
tANll8R/yRV55Lbs7rJJdA==,hgqQOrWU5yQB3hwiB3boMQ==,0.26,0
87yXjCHPjkQL70T837Jy7A==,d/pKaB1kMMO1bTWa5/Vwtw==,0.35,1
s4WyXBjykkI7vybKUu5jiw==,mpsrvjMURiptX5yc91MsAw==,0.26,0
erLSYCoRfbvU9+Om/kXWQQ==,b87eXPPzQEA26Fo0cjUd0A==,0.35,1
vymjEjCvJK3eBojuUoODog==,UqsnczEH5J+t1CjFxFVFUA==,0.305,1
rhyw7yNq689bYKs9aCFmTA==,KP2uHMKOZrAyydR8TAewMg==,0.26,0
0g0DoQHTtbhqqafug/9Yww==,2sdB9ZHch3WgyW5RA1e8UA==,0.26,0
98dEOBmm2noeM0Swed0+TQ==,I3zdklIWBZEMlWxlIgkTJQ==,0.35,1
platRVM6QAdDVVpv35lpCw==,kZTSZu/HVdAbyoxXqEAhLA==,0.26,0
hAx57KWkA62uEUOj3mhR2A==,+XwhNtBS5w6cqajH/gh+VQ==,0.35,1
TxQcFVr6tVmbPO7IvxmNpg==,sZK+l4sfs7uAcaRcrYik/g==,0.26,0
IXuxeLAoXJf5TRhWUrY3Uw==,1tZdwrxNtN8ZHVu7A4AHQg==,0.35,1
Fr7eGP/V8fSs7B43pIKgRQ==,frNck8tGcHnMaCsWVWM9nA==,0.35,1
0Uxpd0kIkdqLazkY32scHg==,Pt/IdUbsGwquxxYhEQfBJw==,0.35,1
15qpG43NdKcukDuU4scABg==,qdp1x/WczqY58jzZCBPW1Q==,0.305,1
VTWazbPIZaN3/rjuI+93Gg==,wQBUaE4cH1CoqIFtNdX8NQ==,0.35,1
ZAL4rA+yeojTteccD5Gd4w==,byeb8EAS1kwbf/ko8rpUMQ==,0.26,0
BqQSH7W1zHka/LuHyqVv/Q==,yXt+o8ciT5FDs6fJs547MA==,0.35,1
